year,month,Description,Quantity,Total_revenue
2011,10,CARDHOLDER GINGHAM STAR,84,265.53
2011,10,CARDHOLDER HOLLY WREATH METAL,123,451.39
2011,10,CAROUSEL DESIGN WASHBAG,8,15.6
2011,10,CARRIAGE,14,700.0
2011,10,CARROT CHARLIE+LOLA COASTER SET,41,55.79
2011,10,CARTOON  PENCIL SHARPENERS,360,21.599999999999998
2011,10,CAT AND BIRD WALL ART,270,323.64
2011,10,CAT BOWL VINTAGE CREAM,32,104.0
2011,10,CD WALL TIDY RED FLOWERS,48,17.28
2011,10,CERAMIC BOWL WITH LOVE HEART DESIGN,39,32.37
2011,10,CERAMIC BOWL WITH STRAWBERRY DESIGN,11,32.45
2011,10,CERAMIC CAKE BOWL + HANGING CAKES,44,122.60000000000001
2011,10,CERAMIC CAKE DESIGN SPOTTED MUG,75,111.75
2011,10,CERAMIC CAKE DESIGN SPOTTED PLATE,64,95.36
2011,10,CERAMIC CAKE STAND + HANGING CAKES,72,635.1999999999999
2011,10,CERAMIC CHERRY CAKE MONEY BANK,22,33.74
2011,10,CERAMIC HEART FAIRY CAKE MONEY BANK,62,100.94
2011,10,CERAMIC LOVE HEART MONEY BANK,4,5.8
2011,10,CERAMIC PIRATE CHEST MONEY BANK,90,123.3
2011,10,CERAMIC PLATE STRAWBERRY DESIGN,40,59.6
2011,10,CERAMIC STRAWBERRY CAKE MONEY BANK,330,437.14
2011,10,CERAMIC STRAWBERRY DESIGN MUG,39,58.11
2011,10,CERAMIC STRAWBERRY TRINKET TRAY,12,30.599999999999998
2011,10,CHAMBRE HOOK,14,23.099999999999998
2011,10,CHARLIE & LOLA WASTEPAPER BIN BLUE,81,101.25
2011,10,CHARLIE & LOLA WASTEPAPER BIN FLORA,102,127.5
2011,10,CHARLIE + LOLA RED HOT WATER BOTTLE,56,168.94000000000003
2011,10,CHARLIE LOLA BLUE HOT WATER BOTTLE ,19,83.67
2011,10,CHARLIE+LOLA MY ROOM DOOR SIGN,75,29.25
2011,10,CHARLIE+LOLA PINK HOT WATER BOTTLE,50,153.28
2011,10,CHARLIE+LOLA RED HOT WATER BOTTLE ,26,115.70000000000002
2011,10,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",67,26.13
2011,10,CHARLOTTE BAG APPLES DESIGN,842,663.7
2011,10,CHARLOTTE BAG DOLLY GIRL DESIGN,473,364.61
2011,10,CHARLOTTE BAG PINK POLKADOT,515,432.81
2011,10,CHARLOTTE BAG SUKI DESIGN,818,661.76
2011,10,CHARLOTTE BAG VINTAGE ALPHABET ,732,570.98
2011,10,CHERRY BLOSSOM  DECORATIVE FLASK,36,130.68
2011,10,CHERRY BLOSSOM PASSPORT COVER,6,7.88
2011,10,CHERRY CROCHET FOOD COVER,6,22.5
2011,10,CHERUB HEART DECORATION GOLD,178,148.29999999999998
2011,10,CHERUB HEART DECORATION SILVER ,508,392.91999999999996
2011,10,CHEST 7 DRAWER MA CAMPAGNE,6,140.7
2011,10,CHEST OF DRAWERS GINGHAM HEART ,13,212.35
2011,10,CHICK GREY HOT WATER BOTTLE,205,842.05
2011,10,CHILDREN'S APRON DOLLY GIRL ,124,268.52000000000004
2011,10,CHILDREN'S CIRCUS PARADE MUG,101,166.64999999999998
2011,10,CHILDREN'S SPACEBOY MUG,224,369.59999999999997
2011,10,CHILDRENS APRON APPLES DESIGN,139,271.05
2011,10,CHILDRENS APRON SPACEBOY DESIGN,322,622.98
2011,10,CHILDRENS CUTLERY CIRCUS PARADE,131,543.6500000000001
2011,10,CHILDRENS CUTLERY DOLLY GIRL ,133,551.95
2011,10,CHILDRENS CUTLERY POLKADOT BLUE,279,1119.45
2011,10,CHILDRENS CUTLERY POLKADOT GREEN ,117,493.83000000000004
2011,10,CHILDRENS CUTLERY POLKADOT PINK,452,1793.54
2011,10,CHILDRENS CUTLERY RETROSPOT RED ,252,992.34
2011,10,CHILDRENS CUTLERY SPACEBOY ,222,921.3000000000001
2011,10,CHILDRENS DOLLY GIRL MUG,85,143.52999999999997
2011,10,CHILDRENS TOY COOKING UTENSIL SET,264,537.52
2011,10,CHILDS BREAKFAST SET CIRCUS PARADE,45,368.9
2011,10,CHILDS BREAKFAST SET DOLLY GIRL ,32,306.8
2011,10,CHILDS BREAKFAST SET SPACEBOY ,48,454.4
2011,10,CHILDS GARDEN FORK BLUE ,34,28.9
2011,10,CHILDS GARDEN FORK PINK,36,30.599999999999998
2011,10,CHILDS GARDEN RAKE PINK,2,4.2
2011,10,CHILDS GARDEN SPADE BLUE,4,8.4
2011,10,CHILDS GARDEN SPADE PINK,5,10.5
2011,10,CHILLI LIGHTS,771,3970.4900000000002
2011,10,CHOC TRUFFLE GOLD TRINKET POT ,29,47.849999999999994
2011,10,CHOCOLATE 1 WICK MORRIS BOX CANDLE,140,125.5
2011,10,CHOCOLATE 3 WICK MORRIS BOX CANDLE,82,129.5
2011,10,CHOCOLATE BOX RIBBONS ,232,293.63
2011,10,CHOCOLATE CALCULATOR,76,130.32
2011,10,CHOCOLATE HOT WATER BOTTLE,766,3505.6400000000003
2011,10,CHOCOLATE THIS WAY METAL SIGN,708,1171.83
2011,10,CHRISTMAS CARD SCREEN PRINT ,348,66.12
2011,10,CHRISTMAS CARD SINGING ANGEL,60,25.2
2011,10,CHRISTMAS CARD STACK OF PRESENTS,444,84.36000000000001
2011,10,CHRISTMAS CRAFT LITTLE FRIENDS,1053,2126.84
2011,10,CHRISTMAS CRAFT TREE TOP ANGEL,792,1600.44
2011,10,CHRISTMAS CRAFT WHITE FAIRY ,1208,1668.8799999999999
2011,10,CHRISTMAS DECOUPAGE CANDLE,1294,514.58
2011,10,"CHRISTMAS GARLAND STARS,TREES",30,112.5
2011,10,CHRISTMAS GINGHAM STAR,515,429.95
2011,10,CHRISTMAS GINGHAM TREE,285,257.07
2011,10,CHRISTMAS HANGING SNOWFLAKE,52,49.42
2011,10,CHRISTMAS HANGING STAR WITH BELL,1271,532.92
2011,10,CHRISTMAS HANGING TREE WITH BELL,852,346.74
2011,10,CHRISTMAS LIGHTS 10 REINDEER,216,1836.0
2011,10,CHRISTMAS LIGHTS 10 SANTAS ,156,1285.2
2011,10,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,532,2482.2000000000003
2011,10,CHRISTMAS METAL POSTCARD WITH BELLS,1157,451.23
2011,10,CHRISTMAS METAL TAGS ASSORTED ,586,532.3
2011,10,CHRISTMAS MUSICAL ZINC STAR,418,130.61999999999998
2011,10,CHRISTMAS MUSICAL ZINC TREE,321,101.14999999999999
2011,10,CHRISTMAS PUDDING TRINKET POT ,2774,1081.86
2011,10,CHRISTMAS RETROSPOT ANGEL WOOD,404,347.29999999999995
2011,10,CHRISTMAS RETROSPOT STAR WOOD,421,362.53
2011,10,CHRISTMAS RETROSPOT TREE WOOD,347,295.72999999999996
2011,10,CHRISTMAS STAR WISH LIST CHALKBOARD,825,1060.29
2011,10,CHRISTMAS TABLE SILVER CANDLE SPIKE,524,434.91999999999996
2011,10,CHRISTMAS TOILET ROLL,581,635.85
2011,10,CHRISTMAS TREE DECORATION WITH BELL,25,10.5
2011,10,CHRISTMAS TREE HANGING GOLD,181,158.23
2011,10,CHRISTMAS TREE HANGING SILVER ,224,188.07999999999998
2011,10,CHRISTMAS TREE HEART DECORATION,324,136.07999999999998
2011,10,CHRISTMAS TREE PAINTED ZINC ,1036,201.08
2011,10,CHRISTMAS TREE STAR DECORATION,265,111.3
2011,10,CHRISTMAS TREE T-LIGHT HOLDER,14,20.299999999999997
2011,10,CHRYSANTHEMUM  JOURNAL,6,15.299999999999999
2011,10,CHRYSANTHEMUM NOTEBOOK,18,29.699999999999996
2011,10,CHRYSANTHEMUM POCKET BOOK ,7,5.949999999999999
2011,10,CHRYSANTHEMUM SKETCHBOOK ,12,48.71
2011,10,CINAMMON & ORANGE WREATH,9,60.75
2011,10,CINAMMON SET OF 9 T-LIGHTS,87,77.85
2011,10,CINDERELLA CHANDELIER ,90,1217.5
2011,10,CINNAMON SCENTED VOTIVE CANDLE,168,48.71999999999999
2011,10,CIRCUS PARADE BABY GIFT SET,13,220.35
2011,10,CIRCUS PARADE CHILDRENS EGG CUP ,57,71.25
2011,10,CIRCUS PARADE LUNCH BOX ,409,720.75
2011,10,CITRONELLA CANDLE FLOWERPOT,8,16.8
2011,10,CITRONELLA CANDLE GARDEN POT,12,15.0
2011,10,CLAM SHELL SMALL ,24,50.400000000000006
2011,10,CLASSIC CAFE SUGAR DISPENSER,318,360.90999999999997
2011,10,CLASSIC CHROME BICYCLE BELL ,180,241.79999999999998
2011,10,CLASSIC FRENCH STYLE BASKET BROWN,50,201.01
2011,10,CLASSIC FRENCH STYLE BASKET NATURAL,72,291.42
2011,10,CLASSIC GLASS COOKIE JAR,295,1169.05
2011,10,CLASSIC METAL BIRDCAGE PLANT HOLDER,64,748.8
2011,10,CLEAR ACRYLIC FACETED BANGLE,10,10.0
2011,10,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,381,439.77
2011,10,CLEAR LOVE BIRD T-LIGHT HOLDER,6,22.5
2011,10,CLOCK MAGNET MUM'S KITCHEN,7,23.13
2011,10,CLOTHES PEGS RETROSPOT PACK 24 ,519,816.55
2011,10,COCKLE SHELL DISH,6,12.600000000000001
2011,10,COCKTAIL SWORDS 50 PIECES,117,91.83
2011,10,COFFEE MUG APPLES DESIGN,199,475.05
2011,10,COFFEE MUG CAT + BIRD DESIGN,92,234.6
2011,10,COFFEE MUG DOG + BALL DESIGN,95,242.24999999999997
2011,10,COFFEE MUG PEARS  DESIGN,166,390.9
2011,10,COFFEE MUG PINK PAISLEY DESIGN,13,33.15
2011,10,COFFEE SCENT PILLAR CANDLE,19,18.049999999999997
2011,10,COLOUR GLASS T-LIGHT HOLDER HANGING,704,435.04
2011,10,COLOUR GLASS. STAR T-LIGHT HOLDER,872,2640.76
2011,10,COLOURFUL FLOWER FRUIT BOWL,2,3.9
2011,10,COLOURING PENCILS BROWN TUBE,69,100.77
2011,10,COLUMBIAN  CUBE CANDLE ,38,16.82
2011,10,COLUMBIAN CANDLE RECTANGLE,104,171.89999999999998
2011,10,COLUMBIAN CANDLE ROUND,40,26.04
2011,10,COLUMBIAN CANDLE ROUND ,2,2.5
2011,10,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,1,9.95
2011,10,COOK WITH WINE METAL SIGN ,894,1757.04
2011,10,COPPER AND BRASS BAG CHARM,1,9.96
2011,10,COPPER/OLIVE GREEN FLOWER NECKLACE,2,11.9
2011,10,CORDIAL GLASS JUG,2,16.5
2011,10,CORDIAL JUG,4,33.0
2011,10,COSMETIC BAG VINTAGE ROSE PAISLEY,126,243.66
2011,10,COSY HOUR CIGAR BOX MATCHES ,455,541.39
2011,10,COSY HOUR GIANT TUBE MATCHES,47,119.85
2011,10,COSY SLIPPER SHOES LARGE GREEN,18,53.1
2011,10,COSY SLIPPER SHOES SMALL  RED ,4,11.8
2011,10,COSY SLIPPER SHOES SMALL GREEN,23,64.91000000000001
2011,10,COTTON APRON PANTRY DESIGN,31,153.45000000000002
2011,10,COWBOYS AND INDIANS BIRTHDAY CARD ,290,118.3
2011,10,CRACKED GLAZE EARRINGS RED,1,2.55
2011,10,CRACKED GLAZE NECKLACE RED,3,20.85
2011,10,CRAZY DAISY HEART DECORATION,15,18.89
2011,10,CREAM AND PINK FLOWERS PONY ,3,11.25
2011,10,CREAM BUNNY EASTER EGG BASKET,13,21.449999999999996
2011,10,CREAM CUPID HEARTS COAT HANGER,69,273.55
2011,10,CREAM HEART CARD HOLDER,586,1680.46
2011,10,CREAM SLICE FLANNEL CHOCOLATE SPOT ,27,70.05
2011,10,CREAM SLICE FLANNEL PINK SPOT ,70,182.5
2011,10,CREAM SWEETHEART MINI CHEST,89,1128.96
2011,10,CREAM WALL PLANTER HEART SHAPED,11,71.96000000000001
2011,10,CROCHET ROSE PURSE WITH SUEDE BACK,6,17.700000000000003
2011,10,CRYSTAL FROG PHONE CHARM,5,8.149999999999999
2011,10,CRYSTAL SEA HORSE PHONE CHARM,13,11.829999999999998
2011,10,CRYSTAL STUD EARRINGS ASSORTED COL ,216,82.08
2011,10,CRYSTAL STUD EARRINGS CLEAR DISPLAY,72,27.36
2011,10,CUBIC MUG FLOCK PINK ON BROWN,18,7.02
2011,10,CUPBOARD 3 DRAWER MA CAMPAGNE,10,145.1
2011,10,CUPCAKE LACE PAPER SET 6,147,286.65
2011,10,CUPID DESIGN SCENTED CANDLES,19,48.449999999999996
2011,10,CURIO CABINET LINEN AND LACE ,14,113.0
2011,10,CURIOUS IMAGES GIFT WRAP SET,73,47.45
2011,10,CUSHION COVER PINK UNION JACK,7,41.65
2011,10,CUT GLASS T-LIGHT HOLDER OCTAGON,22,56.099999999999994
2011,10,CUTE CATS TAPE,25,17.23
2011,10,DAIRY MAID LARGE MILK JUG,38,179.70000000000002
2011,10,DAIRY MAID STRIPE MUG,102,80.58000000000001
2011,10,DAIRY MAID TOASTRACK,66,52.14
2011,10,DAIRY MAID TRADITIONAL TEAPOT ,23,147.85
2011,10,DAISIES  HONEYCOMB GARLAND ,28,46.199999999999996
2011,10,DAISY FOLKART HEART DECORATION,21,26.25
2011,10,DAISY GARDEN MARKER,12,15.0
2011,10,DAISY JOURNAL ,3,7.6499999999999995
2011,10,DAISY NOTEBOOK ,11,18.15
2011,10,DAISY SKETCHBOOK ,2,7.5
2011,10,DANISH ROSE DECORATIVE PLATE,14,29.400000000000002
2011,10,DANISH ROSE DELUXE COASTER,29,24.65
2011,10,DANISH ROSE PHOTO FRAME,12,9.48
2011,10,DANISH ROSE ROUND SEWING BOX,6,25.5
2011,10,DANISH ROSE TRINKET TRAYS,4,23.8
2011,10,DARK BIRD HOUSE TREE DECORATION,397,115.12999999999998
2011,10,DECORATION  PINK CHICK MAGIC GARDEN,16,13.6
2011,10,DECORATION SITTING BUNNY,226,42.940000000000005
2011,10,DECORATION WOBBLY CHICKEN,147,57.330000000000005
2011,10,DECORATION WOBBLY RABBIT METAL ,204,79.56
2011,10,DECORATIVE CATS BATHROOM BOTTLE,111,120.51
2011,10,DECORATIVE FLORE BATHROOM BOTTLE,45,56.25
2011,10,DECORATIVE PLANT POT WITH FRIEZE,9,71.55
2011,10,DECORATIVE ROSE BATHROOM BOTTLE,51,63.75
2011,10,DECORATIVE VINTAGE COFFEE  BOX,2,9.9
2011,10,DECORATIVE WICKER HEART LARGE,389,641.8499999999999
2011,10,DECORATIVE WICKER HEART MEDIUM,322,402.5
2011,10,DECORATIVE WICKER HEART SMALL,182,114.66000000000001
2011,10,DECROTIVEVINTAGE COFFEE GRINDER BOX,10,49.5
2011,10,DELUXE SEWING KIT ,83,522.25
2011,10,DIAMANTE BOW BROOCH GREEN COLOUR,1,6.35
2011,10,"DIAMANTE HEART SHAPED WALL MIRROR, ",5,63.75
2011,10,DIAMANTE NECKLACE GREEN,1,7.5
2011,10,DIAMANTE NECKLACE PURPLE,1,7.5
2011,10,DIAMANTE RING ASSORTED IN BOX.,72,90.0
2011,10,DINOSAUR HEIGHT CHART STICKER SET,7,20.650000000000002
2011,10,DINOSAUR KEYRINGS ASSORTED,919,184.01999999999998
2011,10,DINOSAUR LUNCH BOX WITH CUTLERY,219,479.86
2011,10,DINOSAUR PARTY BAG + STICKER SET,59,98.99
2011,10,DINOSAURS  WRITING SET ,71,117.14999999999999
2011,10,DISCO BALL CHRISTMAS DECORATION,2357,263.64
2011,10,DISCO BALL ROTATOR BATTERY OPERATED,31,128.75
2011,10,DO NOT TOUCH MY STUFF DOOR HANGER ,250,97.5
2011,10,DOCTOR'S BAG SOFT TOY,1,16.63
2011,10,DOG AND BALL WALL ART,252,425.87999999999994
2011,10,DOG BOWL CHASING BALL DESIGN,102,373.86
2011,10,DOG BOWL VINTAGE CREAM,30,127.5
2011,10,DOG LICENCE WALL ART,384,1938.84
2011,10,DOG TOY WITH PINK CROCHET SKIRT,32,120.38
2011,10,DOGGY RUBBER,10,2.1
2011,10,DOILEY STORAGE TIN,6,17.34
2011,10,DOLLY CABINET 2 DRAWERS ,14,175.0
2011,10,DOLLY CABINET 3 DRAWERS ,12,179.39999999999998
2011,10,DOLLY GIRL BABY GIFT SET,22,360.9
2011,10,DOLLY GIRL CHILDRENS BOWL,136,170.0
2011,10,DOLLY GIRL CHILDRENS CUP,157,198.67000000000002
2011,10,DOLLY GIRL CHILDRENS EGG CUP,32,40.0
2011,10,DOLLY GIRL LUNCH BOX,903,1613.79
2011,10,DOLLY GIRL MINI BACKPACK,352,1380.8
2011,10,DOLLY GIRL MINI RUCKSACK,4,16.6
2011,10,DOLLY GIRL WALL ART,312,1033.44
2011,10,DOLLY MIXTURE CHILDREN'S UMBRELLA,28,94.38
2011,10,DOOR HANGER  MUM + DADS ROOM,11,15.95
2011,10,DOORMAT 3 SMILEY CATS,39,298.35
2011,10,DOORMAT AIRMAIL ,94,688.9200000000001
2011,10,DOORMAT BLACK FLOCK ,80,636.6
2011,10,DOORMAT CHRISTMAS VILLAGE,1,8.25
2011,10,DOORMAT ENGLISH ROSE ,90,695.7
2011,10,DOORMAT FAIRY CAKE,69,545.0699999999999
2011,10,DOORMAT FANCY FONT HOME SWEET HOME,130,994.68
2011,10,DOORMAT HEARTS,127,993.15
2011,10,DOORMAT HOME SWEET HOME BLUE ,76,598.24
2011,10,DOORMAT I LOVE LONDON,14,110.82
2011,10,DOORMAT KEEP CALM AND COME IN,1503,11006.119999999999
2011,10,DOORMAT MERRY CHRISTMAS RED ,167,1394.67
2011,10,DOORMAT MULTICOLOUR STRIPE,38,278.4
2011,10,DOORMAT NEIGHBOURHOOD WITCH ,15,134.67
2011,10,DOORMAT NEW ENGLAND,122,936.3
2011,10,DOORMAT PEACE ON EARTH BLUE,3,24.75
2011,10,DOORMAT RED RETROSPOT,188,1425.16
2011,10,DOORMAT RESPECTABLE HOUSE,16,127.84
2011,10,DOORMAT SPOTTY HOME SWEET HOME,93,741.6899999999999
2011,10,DOORMAT TOPIARY,29,235.09
2011,10,DOORMAT UNION FLAG,154,1165.2
2011,10,DOORMAT UNION JACK GUNS AND ROSES,28,209.94
2011,10,DOORMAT VINTAGE LEAF,154,1192.24
2011,10,DOORMAT WELCOME PUPPIES,107,835.17
2011,10,DOORMAT WELCOME SUNRISE,13,114.78999999999999
2011,10,DOORMAT WELCOME TO OUR HOME,88,708.34
2011,10,DOORSTOP FOOTBALL DESIGN,13,74.72
2011,10,DOORSTOP RACING CAR DESIGN,6,21.060000000000002
2011,10,DOORSTOP RETROSPOT HEART,79,300.18
2011,10,DOTCOM POSTAGE,5,3408.76
2011,10,DOUGHNUT LIP GLOSS ,1540,1799.0
2011,10,DOVE DECORATION PAINTED ZINC ,806,153.14000000000001
2011,10,DRAGONS BLOOD INCENSE,25,5.25
2011,10,DRAWER KNOB CERAMIC BLACK,104,150.79999999999998
2011,10,DRAWER KNOB CERAMIC IVORY,252,365.4
2011,10,DRAWER KNOB CERAMIC RED,69,100.05
2011,10,DRAWER KNOB CRACKLE GLAZE BLUE,46,75.89999999999999
2011,10,DRAWER KNOB CRACKLE GLAZE GREEN,140,230.99999999999997
2011,10,DRAWER KNOB CRACKLE GLAZE IVORY,420,692.9999999999999
2011,10,DRAWER KNOB CRACKLE GLAZE PINK,157,259.04999999999995
2011,10,DRAWER KNOB VINTAGE GLASS BALL,61,126.88
2011,10,DRAWER KNOB VINTAGE GLASS HEXAGON,15,31.200000000000003
2011,10,DRAWER KNOB VINTAGE GLASS STAR,126,262.08
2011,10,DROP DIAMANTE EARRINGS PURPLE,1,2.95
2011,10,DROP EARRINGS W FLOWER & LEAF,2,5.1
2011,10,EASTER CRAFT 4 CHICKS ,3,5.85
2011,10,EASTER DECORATION EGG BUNNY ,172,67.08
2011,10,EASTER DECORATION HANGING BUNNY,785,149.15
2011,10,EASTER TIN BUNNY BOUQUET,120,176.39999999999998
2011,10,EASTER TIN CHICKS PINK DAISY,3,4.949999999999999
2011,10,EASTER TIN KEEPSAKE,3,4.949999999999999
2011,10,EAU DE NILE HEART SHAPE PHOTO FRAME,74,122.09999999999998
2011,10,EAU DE NILE JEWELLED PHOTOFRAME,18,45.9
2011,10,EAU DE NILE JEWELLED T-LIGHT HOLDER,30,25.5
2011,10,ECONOMY LUGGAGE TAG,3,7.38
2011,10,EDWARDIAN HEART PHOTO FRAME,24,99.60000000000001
2011,10,EDWARDIAN PARASOL BLACK,548,2880.11
2011,10,EDWARDIAN PARASOL NATURAL,269,1528.55
2011,10,EDWARDIAN PARASOL PINK,49,264.55
2011,10,EDWARDIAN PARASOL RED,256,1376.2
2011,10,EDWARDIAN PHOTO FRAME,12,75.0
2011,10,EGG CUP HENRIETTA HEN CREAM ,246,277.26
2011,10,EGG CUP HENRIETTA HEN PINK,72,90.0
2011,10,EGG CUP MILKMAID HEIDI,349,406.01
2011,10,EGG CUP MILKMAID HELGA ,143,178.75
2011,10,EGG CUP MILKMAID INGRID,372,434.76
2011,10,EGG CUP NATURAL CHICKEN,268,110.73
2011,10,EGG FRYING PAN BLUE ,29,60.32
2011,10,EGG FRYING PAN IVORY ,62,128.96
2011,10,EGG FRYING PAN MINT ,39,81.12
2011,10,EGG FRYING PAN PINK ,41,85.28
2011,10,EGG FRYING PAN RED ,43,89.44
2011,10,EIGHT PIECE SNAKE  SET,50,62.5
2011,10,ELEPHANT BIRTHDAY CARD ,302,127.66
2011,10,ELEPHANT CARNIVAL POUFFE,3,44.849999999999994
2011,10,EMBOSSED GLASS TEALIGHT HOLDER,176,223.63
2011,10,EMBOSSED HEART TRINKET BOX,112,217.3
2011,10,EMBROIDERED RIBBON REEL CLAIRE,156,518.76
2011,10,EMBROIDERED RIBBON REEL DAISY ,396,738.42
2011,10,EMBROIDERED RIBBON REEL EMILY ,316,613.78
2011,10,EMBROIDERED RIBBON REEL RACHEL ,277,723.73
2011,10,EMBROIDERED RIBBON REEL REBECCA ,215,580.55
2011,10,EMBROIDERED RIBBON REEL ROSIE,371,686.4200000000001
2011,10,EMBROIDERED RIBBON REEL RUBY ,102,349.38
2011,10,EMBROIDERED RIBBON REEL SALLY ,257,491.05999999999995
2011,10,EMBROIDERED RIBBON REEL SOPHIE  ,216,743.76
2011,10,EMBROIDERED RIBBON REEL SUSIE ,403,754.72
2011,10,EMERGENCY FIRST AID TIN ,31,49.64
2011,10,EMPIRE BIRTHDAY CARD,36,15.120000000000001
2011,10,EMPIRE DESIGN ROSETTE,20,25.0
2011,10,EMPIRE GIFT WRAP,325,136.5
2011,10,EMPIRE TISSUE BOX,692,269.88
2011,10,EMPIRE UNION JACK TV DINNER TRAY,41,199.93
2011,10,ENAMEL BLUE RIM COFFEE CONTAINER,2,1.66
2011,10,ENAMEL BREAD BIN CREAM,61,763.35
2011,10,ENAMEL COLANDER CREAM,37,176.96
2011,10,ENAMEL FIRE BUCKET CREAM,24,166.8
2011,10,ENAMEL FLOWER JUG CREAM,172,981.0800000000002
2011,10,ENAMEL MEASURING JUG CREAM,148,599.0
2011,10,ENAMEL PINK COFFEE CONTAINER,33,27.389999999999997
2011,10,ENAMEL WASH BOWL CREAM,50,174.7
2011,10,ENAMEL WATERING CAN CREAM,27,133.65
2011,10,ENCHANTED BIRD COATHANGER 5 HOOK,82,365.62
2011,10,ENGLISH ROSE GARDEN SECATEURS,118,93.22
2011,10,ENGLISH ROSE HOT WATER BOTTLE,213,897.29
2011,10,ENGLISH ROSE NOTEBOOK A7 SIZE,347,145.74
2011,10,ENGLISH ROSE SCENTED HANGING FLOWER,20,15.0
2011,10,ENGLISH ROSE SMALL SCENTED FLOWER,15,12.75
2011,10,ENGLISH ROSE SPIRIT LEVEL ,67,80.43
2011,10,ENVELOPE 50 BLOSSOM IMAGES,106,49.68
2011,10,ETCHED GLASS COASTER,41,15.99
2011,10,EUCALYPTUS & PINECONE  WREATH,121,356.95000000000005
2011,10,FAIRY CAKE BIRTHDAY CANDLE SET,73,244.95
2011,10,FAIRY CAKE DESIGN UMBRELLA,22,87.03999999999999
2011,10,FAIRY CAKE FLANNEL ASSORTED COLOUR,707,590.21
2011,10,FAIRY CAKES NOTEBOOK A6 SIZE,291,157.65
2011,10,FAIRY CAKES NOTEBOOK A7 SIZE,435,156.73
2011,10,FAIRY DREAMS INCENSE ,175,34.25
2011,10,FAIRY TALE COTTAGE NIGHT LIGHT,192,370.79999999999995
2011,10,FAIRY TALE COTTAGE NIGHTLIGHT,12,23.4
2011,10,FAMILY ALBUM WHITE PICTURE FRAME,90,755.76
2011,10,FAMILY PHOTO FRAME CORNICE,71,706.4499999999999
2011,10,FAN BLACK FRAME ,10,2.9
2011,10,"FANCY FONT BIRTHDAY CARD, ",816,313.92
2011,10,FANCY FONTS BIRTHDAY WRAP,1575,607.5
2011,10,FAUX FUR CHOCOLATE THROW,4,79.8
2011,10,FAWN BLUE HOT WATER BOTTLE,369,1323.8700000000001
2011,10,"FEATHER PEN,COAL BLACK",392,166.76
2011,10,"FEATHER PEN,HOT PINK",759,339.81
2011,10,"FEATHER PEN,LIGHT PINK",308,139.72
2011,10,FELT EGG COSY BLUE RABBIT ,5,5.81
2011,10,FELT EGG COSY CHICKEN,65,57.589999999999996
2011,10,FELT EGG COSY WHITE RABBIT ,7,9.07
2011,10,FELT FARM ANIMAL SHEEP,6,7.5
2011,10,FELT TOADSTOOL  SMALL,24,20.4
2011,10,FELT TOADSTOOL LARGE,10,12.5
2011,10,FELTCRAFT 6 FLOWER FRIENDS,1749,3301.17
2011,10,FELTCRAFT BOY JEAN-PAUL KIT,67,315.89000000000004
2011,10,FELTCRAFT BUTTERFLY HEARTS,2274,2952.4199999999996
2011,10,FELTCRAFT CHRISTMAS FAIRY,454,1869.78
2011,10,FELTCRAFT CUSHION BUTTERFLY,511,1757.85
2011,10,FELTCRAFT CUSHION OWL,855,2997.06
2011,10,FELTCRAFT CUSHION RABBIT,658,2251.5
2011,10,FELTCRAFT DOLL EMILY,168,496.4800000000001
2011,10,FELTCRAFT DOLL MOLLY,2447,6126.65
2011,10,FELTCRAFT DOLL ROSIE,208,602.0400000000001
2011,10,FELTCRAFT GIRL AMELIE KIT,182,864.58
2011,10,FELTCRAFT GIRL NICOLE KIT,118,561.14
2011,10,FELTCRAFT HAIRBAND PINK AND BLUE,125,106.25
2011,10,FELTCRAFT HAIRBAND PINK AND PURPLE,86,76.22
2011,10,FELTCRAFT HAIRBAND RED AND BLUE,92,78.19999999999999
2011,10,FELTCRAFT HAIRBANDS PINK AND WHITE ,85,76.14999999999999
2011,10,FELTCRAFT PRINCESS CHARLOTTE DOLL,412,1483.91
2011,10,FELTCRAFT PRINCESS LOLA DOLL,294,1083.39
2011,10,FELTCRAFT PRINCESS OLIVIA DOLL,219,810.78
2011,10,FENG SHUI PILLAR CANDLE,146,27.740000000000002
2011,10,FILIGREE HEART BIRD WHITE ,248,311.01
2011,10,FILIGREE HEART BUTTERFLY WHITE ,207,254.92
2011,10,FILIGREE HEART DAISY WHITE,101,121.21000000000001
2011,10,FILIGRIS HEART WITH BUTTERFLY,439,495.24000000000007
2011,10,FINE SILVER NECKLACE W PASTEL FLOWE,9,33.75
2011,10,FIRST AID TIN,86,243.5
2011,10,FIRST CLASS HOLIDAY PURSE ,3,17.37
2011,10,FIRST CLASS LUGGAGE TAG ,1,1.25
2011,10,FIRST CLASS PASSPORT COVER ,3,8.33
2011,10,FIVE CATS HANGING DECORATION,19,58.89000000000001
2011,10,FIVE HEART HANGING DECORATION,38,112.10000000000001
2011,10,FLAG OF ST GEORGE CHAIR,2,11.9
2011,10,FLOOR CUSHION ELEPHANT CARNIVAL,28,228.6
2011,10,FLORAL FOLK STATIONERY SET,152,231.14
2011,10,FLORAL PINK MONSTER,12,45.0
