Description,AvgMonthlySales,AvgDailySales,SalesStdDev,SafetyStock,LeadTimeDemand,ReorderPoint,AnnualDemand,EOQ
SET OF 6 RIBBONS COUNTRY STYLE,82.0,2.7333333333333334,49.5,56,38.27,94.0,984.0,222.0
SET OF 6 RIBBONS PARTY,83.5,2.783333333333333,45.96,52,38.97,91.0,1002.0,224.0
SET OF 6 RIBBONS PERFECTLY PRETTY  ,122.5,4.083333333333333,125.16,141,57.17,198.0,1470.0,271.0
SET OF 6 RIBBONS VINTAGE CHRISTMAS,355.38,11.846,412.6,464,165.84,630.0,4264.5599999999995,462.0
SET OF 6 SNACK LOAF BAKING CASES,715.33,23.844333333333335,448.2,504,333.82,838.0,8583.960000000001,655.0
SET OF 6 SOLDIER SKITTLES,176.69,5.889666666666667,75.58,85,82.46,167.0,2120.2799999999997,326.0
SET OF 6 SPICE TINS PANTRY DESIGN,447.67,14.922333333333334,297.46,334,208.91,543.0,5372.04,518.0
SET OF 6 STRAWBERRY CHOPSTICKS,55.73,1.8576666666666666,57.53,65,26.01,91.0,668.76,183.0
SET OF 6 T-LIGHTS CACTI ,64.58,2.1526666666666667,70.07,79,30.14,109.0,774.96,197.0
SET OF 6 T-LIGHTS EASTER CHICKS,40.0,1.3333333333333333,29.73,33,18.67,52.0,480.0,155.0
SET OF 6 T-LIGHTS SANTA,149.75,4.991666666666666,147.71,166,69.88,236.0,1797.0,300.0
SET OF 6 T-LIGHTS SNOWMEN,100.89,3.363,116.27,131,47.08,178.0,1210.68,246.0
SET OF 6 T-LIGHTS TOADSTOOLS,52.0,1.7333333333333334,30.42,34,24.27,58.0,624.0,177.0
SET OF 6 T-LIGHTS WEDDING CAKE ,22.09,0.7363333333333333,20.77,23,10.31,33.0,265.08,115.0
SET OF 6 TEA TIME BAKING CASES,813.17,27.105666666666664,558.58,628,379.48,1007.0,9758.039999999999,698.0
SET OF 6 VINTAGE NOTELETS KIT,87.0,2.9,113.38,127,40.6,168.0,1044.0,228.0
SET OF 60 I LOVE LONDON CAKE CASES ,1103.86,36.79533333333333,351.88,395,515.13,910.0,13246.32,814.0
SET OF 60 PANTRY DESIGN CAKE CASES ,1667.86,55.59533333333333,739.04,830,778.33,1608.0,20014.32,1000.0
SET OF 60 VINTAGE LEAF CAKE CASES ,852.43,28.41433333333333,368.87,415,397.8,813.0,10229.16,715.0
SET OF 72 GREEN PAPER DOILIES,10.5,0.35,8.23,9,4.9,14.0,126.0,79.0
SET OF 72 PINK HEART PAPER DOILIES,304.15,10.138333333333332,157.73,177,141.94,319.0,3649.7999999999997,427.0
SET OF 72 RETROSPOT PAPER  DOILIES,473.33,15.777666666666667,239.41,269,220.89,490.0,5679.96,533.0
SET OF 72 SKULL PAPER  DOILIES,68.0,2.2666666666666666,65.56,74,31.73,106.0,816.0,202.0
SET OF 9 BLACK SKULL BALLOONS,209.77,6.992333333333334,108.47,122,97.89,220.0,2517.2400000000002,355.0
SET OF 9 HEART SHAPED BALLOONS,206.15,6.871666666666667,130.89,147,96.2,243.0,2473.8,352.0
SET OF PICTURE FRAME  STICKERS,7.33,0.24433333333333335,6.04,7,3.42,10.0,87.96000000000001,66.0
SET OF SALT AND PEPPER TOADSTOOLS,205.08,6.836,76.98,87,95.7,183.0,2460.96,351.0
SET OF SKULL WALL STICKERS,10.22,0.3406666666666667,11.49,13,4.77,18.0,122.64000000000001,78.0
SET OF TEA COFFEE SUGAR TINS PANTRY,666.14,22.204666666666665,650.3,731,310.87,1042.0,7993.68,632.0
SET/10 BLUE POLKADOT PARTY CANDLES,305.38,10.179333333333334,178.56,201,142.51,344.0,3664.56,428.0
SET/10 IVORY POLKADOT PARTY CANDLES,75.0,2.5,43.56,49,35.0,84.0,900.0,212.0
SET/10 PINK POLKADOT PARTY CANDLES,404.38,13.479333333333333,187.48,211,188.71,400.0,4852.5599999999995,493.0
SET/10 RED POLKADOT PARTY CANDLES,500.15,16.671666666666667,309.11,347,233.4,580.0,6001.799999999999,548.0
SET/12 FUNKY FELT FLOWER PEG IN BAG,16.1,0.5366666666666667,28.59,32,7.51,40.0,193.20000000000002,98.0
SET/12 TAPER CANDLES,41.73,1.3909999999999998,67.9,76,19.47,95.0,500.76,158.0
SET/2 RED RETROSPOT TEA TOWELS ,178.38,5.946,103.9,117,83.24,200.0,2140.56,327.0
SET/20 RED RETROSPOT PAPER NAPKINS ,947.15,31.571666666666665,377.24,424,442.0,866.0,11365.8,754.0
SET/20 STRAWBERRY PAPER NAPKINS ,226.73,7.557666666666666,155.92,175,105.81,281.0,2720.7599999999998,369.0
SET/3 CHRISTMAS DECOUPAGE CANDLES,275.67,9.189,187.41,211,128.65,340.0,3308.04,407.0
SET/3 DECOUPAGE STACKING TINS,15.91,0.5303333333333333,14.2,16,7.42,23.0,190.92000000000002,98.0
SET/3 FLORAL GARDEN TOOLS IN BAG,1.0,0.03333333333333333,,0,0.47,0.0,12.0,24.0
SET/3 OCEAN SCENT CANDLE JEWEL BOX,29.17,0.9723333333333334,25.63,29,13.61,43.0,350.04,132.0
SET/3 POLKADOT STACKING TINS,12.33,0.411,15.36,17,5.75,23.0,147.96,86.0
SET/3 POT PLANT CANDLES,5.4,0.18000000000000002,3.6,4,2.52,7.0,64.80000000000001,57.0
SET/3 RABBITS FLOWER SKIPPPING ROPE,20.0,0.6666666666666666,18.38,21,9.33,30.0,240.0,110.0
SET/3 RED GINGHAM ROSE STORAGE BOX,208.0,6.933333333333334,131.18,147,97.07,244.0,2496.0,353.0
SET/3 ROSE CANDLE IN JEWELLED BOX,28.33,0.9443333333333332,27.14,30,13.22,43.0,339.96,130.0
SET/3 TALL GLASS CANDLE HOLDER PINK,1.0,0.03333333333333333,,0,0.47,0.0,12.0,24.0
SET/3 VANILLA SCENTED CANDLE IN BOX,55.75,1.8583333333333334,55.1,62,26.02,88.0,669.0,183.0
SET/4 BADGES BALLOON GIRL,24.85,0.8283333333333334,15.27,17,11.6,29.0,298.20000000000005,122.0
SET/4 BADGES BEETLES,18.0,0.6,8.85,10,8.4,18.0,216.0,104.0
SET/4 BADGES CUTE CREATURES,18.27,0.609,11.51,13,8.53,22.0,219.24,105.0
SET/4 BADGES DOGS,19.92,0.664,9.39,11,9.3,20.0,239.04000000000002,109.0
SET/4 BIRD MIRROR MAGNETS ,47.8,1.5933333333333333,70.83,80,22.31,102.0,573.5999999999999,169.0
SET/4 BLUE FLOWER CANDLES IN BOWL,27.0,0.9,8.75,10,12.6,23.0,324.0,127.0
SET/4 BUTTERFLY MIRROR MAGNETS,13.17,0.439,27.85,31,6.15,37.0,158.04,89.0
SET/4 COLOURFUL MIXING BOWLS,5.18,0.17266666666666666,5.27,6,2.42,8.0,62.16,56.0
SET/4 DAISY MIRROR MAGNETS,48.7,1.6233333333333335,48.69,55,22.73,78.0,584.4000000000001,171.0
SET/4 GARDEN ROSE DINNER CANDLE,2.33,0.07766666666666668,1.53,2,1.09,3.0,27.96,37.0
SET/4 MODERN VINTAGE COTTON NAPKINS,15.4,0.5133333333333333,22.0,25,7.19,32.0,184.8,96.0
SET/4 RED MINI ROSE CANDLE IN BOWL,40.45,1.3483333333333334,45.72,51,18.88,70.0,485.40000000000003,156.0
SET/4 SKULL BADGES,56.46,1.8820000000000001,24.14,27,26.35,53.0,677.52,184.0
SET/4 SPRING FLOWER DECORATION,80.38,2.679333333333333,78.43,88,37.51,126.0,964.56,220.0
SET/4 WHITE RETRO STORAGE CUBES ,27.46,0.9153333333333333,15.9,18,12.81,31.0,329.52,128.0
SET/5 RED RETROSPOT LID GLASS BOWLS,452.46,15.081999999999999,195.6,220,211.15,431.0,5429.5199999999995,521.0
SET/5 RED SPOTTY LID GLASS BOWLS,288.0,9.6,,0,134.4,134.0,3456.0,416.0
SET/6 BEAD COASTERS GAUZE BAG GOLD,103.6,3.453333333333333,136.52,153,48.35,201.0,1243.1999999999998,249.0
SET/6 BLACK BIRD T-LIGHT CANDLES,17.9,0.5966666666666666,25.98,29,8.35,37.0,214.79999999999998,104.0
SET/6 COLLAGE PAPER CUPS,183.25,6.108333333333333,200.52,225,85.52,311.0,2199.0,332.0
SET/6 COLLAGE PAPER PLATES,128.62,4.287333333333334,165.31,186,60.02,246.0,1543.44,278.0
SET/6 EAU DE NIL BIRD T-LIGHTS,22.91,0.7636666666666667,23.91,27,10.69,38.0,274.92,117.0
SET/6 FROG PRINCE T-LIGHT CANDLES,33.38,1.1126666666666667,29.09,33,15.58,49.0,400.56000000000006,142.0
SET/6 FRUIT SALAD  PAPER PLATES,114.3,3.81,144.81,163,53.34,216.0,1371.6,262.0
SET/6 FRUIT SALAD PAPER CUPS,131.33,4.377666666666667,157.83,177,61.29,238.0,1575.96,281.0
SET/6 GREEN SPRING PAPER CUPS,33.0,1.1,35.71,40,15.4,55.0,396.0,141.0
SET/6 IVORY BIRD T-LIGHT CANDLES,1.0,0.03333333333333333,,0,0.47,0.0,12.0,24.0
SET/6 PINK  BUTTERFLY T-LIGHTS,158.46,5.282,130.83,147,73.95,221.0,1901.52,308.0
SET/6 PINK BIRD T-LIGHT CANDLES,29.58,0.986,28.16,32,13.8,46.0,354.96,133.0
SET/6 POSIES PAPER CUPS,42.0,1.4,25.51,29,19.6,49.0,504.0,159.0
SET/6 POSIES PAPER PLATES,15.83,0.5276666666666666,13.5,15,7.39,22.0,189.96,97.0
SET/6 PURPLE BUTTERFLY T-LIGHTS,53.0,1.7666666666666666,50.7,57,24.73,82.0,636.0,178.0
SET/6 RED SPOTTY PAPER CUPS,506.85,16.895,243.07,273,236.53,510.0,6082.200000000001,551.0
SET/6 RED SPOTTY PAPER PLATES,565.46,18.848666666666666,280.0,315,263.88,579.0,6785.52,582.0
SET/6 TURQUOISE BUTTERFLY T-LIGHTS,96.0,3.2,88.47,99,44.8,144.0,1152.0,240.0
SET/9 CHRISTMAS T-LIGHTS SCENTED ,25.0,0.8333333333333334,,0,11.67,12.0,300.0,122.0
SET3 BOOK BOX GREEN GINGHAM FLOWER ,84.54,2.818,47.68,54,39.45,93.0,1014.48,225.0
SEWING BOX RETROSPOT DESIGN ,15.77,0.5256666666666666,29.63,33,7.36,40.0,189.24,97.0
SEWING SUSAN 21 NEEDLE SET,48.15,1.605,38.51,43,22.47,65.0,577.8,170.0
SHELF WITH 4 HOOKS HOME SWEET HOME,112.0,3.7333333333333334,145.52,164,52.27,216.0,1344.0,259.0
SHOE SHINE BOX ,5.1,0.16999999999999998,5.88,7,2.38,9.0,61.199999999999996,55.0
"SILICON CUBE 25W, BLUE",5.5,0.18333333333333332,6.36,7,2.57,10.0,66.0,57.0
SILICON STAR BULB  BLUE,3.0,0.1,4.43,5,1.4,6.0,36.0,42.0
SILK PURSE BABUSHKA BLUE,18.4,0.6133333333333333,21.0,24,8.59,33.0,220.79999999999998,105.0
SILK PURSE BABUSHKA PINK,30.42,1.014,22.76,26,14.2,40.0,365.04,135.0
SILK PURSE BABUSHKA RED,33.67,1.1223333333333334,45.99,52,15.71,68.0,404.04,142.0
SILVER  CANDLEPOT JARDIN ,12.0,0.4,9.9,11,5.6,17.0,144.0,85.0
SILVER 2 STRAND NECKLACE-LEAF CHARM,1.0,0.03333333333333333,0.0,0,0.47,0.0,12.0,24.0
SILVER AND BLACK ORBIT NECKLACE,1.0,0.03333333333333333,,0,0.47,0.0,12.0,24.0
SILVER APERITIF GLASS,69.0,2.3,73.4,82,32.2,114.0,828.0,203.0
SILVER BELLS TABLE DECORATION,261.62,8.720666666666666,215.91,243,122.09,365.0,3139.44,396.0
SILVER BLACK ORBIT BRACELET,1.33,0.044333333333333336,0.58,1,0.62,2.0,15.96,28.0
SILVER BLACK ORBIT DROP EARRINGS,3.0,0.1,1.41,2,1.4,3.0,36.0,42.0
SILVER BOOK MARK WITH BEADS,10.0,0.3333333333333333,,0,4.67,5.0,120.0,77.0
SILVER BRACELET W PASTEL FLOWER,3.8,0.12666666666666665,2.49,3,1.77,5.0,45.599999999999994,48.0
SILVER CHRISTMAS TREE BAUBLE STAND ,5.5,0.18333333333333332,3.39,4,2.57,7.0,66.0,57.0
SILVER DIAMANTE PEN IN GIFT BOX,5.2,0.17333333333333334,6.56,7,2.43,9.0,62.400000000000006,56.0
SILVER DISCO HANDBAG,13.67,0.45566666666666666,14.28,16,6.38,22.0,164.04,91.0
SILVER DROP EARRINGS WITH FLOWER,3.5,0.11666666666666667,2.12,2,1.63,4.0,42.0,46.0
SILVER FABRIC MIRROR,42.33,1.411,89.06,100,19.75,120.0,507.96,159.0
SILVER FISHING GNOME ,4.5,0.15,4.17,5,2.1,7.0,54.0,52.0
SILVER FLOWR PINK SHELL NECKLACE,26.0,0.8666666666666667,35.36,40,12.13,52.0,312.0,125.0
SILVER GLASS T-LIGHT SET,24.5,0.8166666666666667,48.63,55,11.43,66.0,294.0,121.0
SILVER GLITTER FLOWER VOTIVE HOLDER,127.91,4.2636666666666665,174.31,196,59.69,256.0,1534.92,277.0
SILVER HANGING T-LIGHT HOLDER,358.85,11.961666666666668,271.03,305,167.46,472.0,4306.200000000001,464.0
SILVER HEARTS TABLE DECORATION,155.62,5.187333333333333,99.17,111,72.62,184.0,1867.44,306.0
SILVER HOOP EARRINGS WITH FLOWER,2.33,0.07766666666666668,1.22,1,1.09,2.0,27.96,37.0
SILVER JEWELLED MIRROR TRINKET TRAY,7.33,0.24433333333333335,9.51,11,3.42,14.0,87.96000000000001,66.0
SILVER LARIAT 40CM,4.4,0.14666666666666667,5.27,6,2.05,8.0,52.800000000000004,51.0
SILVER LARIAT BLACK STONE EARRINGS,2.4,0.08,1.67,2,1.12,3.0,28.799999999999997,38.0
SILVER LATTICE VANILLA CANDLE POT,5.67,0.189,3.51,4,2.65,7.0,68.03999999999999,58.0
SILVER LOOKING MIRROR,2.5,0.08333333333333333,0.71,1,1.17,2.0,30.0,39.0
SILVER M.O.P ORBIT BRACELET,3.0,0.1,1.26,1,1.4,2.0,36.0,42.0
SILVER M.O.P ORBIT DROP EARRINGS,3.4,0.11333333333333333,1.52,2,1.59,4.0,40.8,45.0
SILVER M.O.P. ORBIT NECKLACE,4.0,0.13333333333333333,4.24,5,1.87,7.0,48.0,49.0
SILVER MUG BONE CHINA TREE OF LIFE,126.44,4.214666666666667,152.17,171,59.01,230.0,1517.28,275.0
SILVER OVAL SHAPE TRINKET BOX,2.0,0.06666666666666667,0.58,1,0.93,2.0,24.0,35.0
SILVER PHOTO FRAME,7.5,0.25,4.06,5,3.5,8.0,90.0,67.0
SILVER PLATE CANDLE BOWL SMALL,26.33,0.8776666666666666,19.94,22,12.29,34.0,315.96,126.0
SILVER RECORD COVER FRAME,90.67,3.0223333333333335,151.0,170,42.31,212.0,1088.04,233.0
SILVER ROCCOCO CHANDELIER,2.2,0.07333333333333333,1.64,2,1.03,3.0,26.400000000000002,36.0
SILVER ROCOCO CANDLE STICK,20.86,0.6953333333333334,26.33,30,9.73,40.0,250.32,112.0
SILVER STANDING GNOME   ,3.5,0.11666666666666667,2.01,2,1.63,4.0,42.0,46.0
SILVER STARS TABLE DECORATION,243.5,8.116666666666667,200.41,225,113.63,339.0,2922.0,382.0
SILVER T-LIGHT SETTING,22.75,0.7583333333333333,34.67,39,10.62,50.0,273.0,117.0
SILVER TEDDY BEAR,6.0,0.2,7.41,8,2.8,11.0,72.0,60.0
SILVER VANILLA  FLOWER CANDLE POT,8.36,0.2786666666666667,5.87,7,3.9,11.0,100.32,71.0
SILVER/AMETHYST DROP EARRINGS LEAF,1.67,0.05566666666666666,1.15,1,0.78,2.0,20.04,32.0
SILVER/BLACK ORBIT NECKLACE,1.5,0.05,0.71,1,0.7,2.0,18.0,30.0
SILVER/CRYSTAL DROP EARRINGS W LEAF,6.0,0.2,,0,2.8,3.0,72.0,60.0
SILVER/M.O.P PENDANT ORBIT NECKLACE,3.5,0.11666666666666667,3.79,4,1.63,6.0,42.0,46.0
SILVER/MOP ORBIT NECKLACE,1.33,0.044333333333333336,0.52,1,0.62,2.0,15.96,28.0
SILVER/NAT SHELL NECKLACE W PENDANT,1.0,0.03333333333333333,0.0,0,0.47,0.0,12.0,24.0
SILVER/NATURAL SHELL NECKLACE,4.0,0.13333333333333333,2.83,3,1.87,5.0,48.0,49.0
SINGLE ANTIQUE ROSE HOOK IVORY,205.0,6.833333333333333,123.07,138,95.67,234.0,2460.0,351.0
SINGLE HEART ZINC T-LIGHT HOLDER,438.46,14.615333333333332,200.15,225,204.61,430.0,5261.5199999999995,513.0
SINGLE WIRE HOOK IVORY HEART,109.38,3.646,109.9,124,51.04,175.0,1312.56,256.0
SINGLE WIRE HOOK PINK HEART,45.22,1.5073333333333332,87.26,98,21.1,119.0,542.64,165.0
SIX DRAWER OFFICE TIDY,16.25,0.5416666666666666,18.25,21,7.58,29.0,195.0,99.0
SKETCHBOOK MAGNETIC SHOPPING LIST,190.29,6.343,91.4,103,88.8,192.0,2283.48,338.0
SKULL AND CROSSBONES  GARLAND ,75.54,2.5180000000000002,59.31,67,35.25,102.0,906.48,213.0
SKULL DESIGN TV DINNER TRAY,21.62,0.7206666666666667,20.86,23,10.09,33.0,259.44,114.0
SKULL LUNCH BOX WITH CUTLERY ,149.69,4.9896666666666665,62.58,70,69.86,140.0,1796.28,300.0
SKULL SHOULDER BAG,99.08,3.3026666666666666,70.73,79,46.24,125.0,1188.96,244.0
SKULLS  DESIGN  COTTON TOTE BAG,13.75,0.4583333333333333,9.62,11,6.42,17.0,165.0,91.0
SKULLS  STICKERS,81.08,2.7026666666666666,47.52,53,37.84,91.0,972.96,221.0
SKULLS  WATER TRANSFER TATTOOS ,144.0,4.8,73.17,82,67.2,149.0,1728.0,294.0
SKULLS AND CROSSBONES WRAP,446.15,14.871666666666666,270.19,304,208.2,512.0,5353.799999999999,517.0
SKULLS DESIGN FLANNEL,14.64,0.48800000000000004,17.02,19,6.83,26.0,175.68,94.0
SKULLS GREETING CARD,144.92,4.830666666666667,85.48,96,67.63,164.0,1739.04,295.0
SKULLS PARTY BAG + STICKER SET,75.54,2.5180000000000002,52.38,59,35.25,94.0,906.48,213.0
SKULLS SQUARE TISSUE BOX,66.27,2.209,77.23,87,30.93,118.0,795.24,199.0
SKULLS STORAGE BOX LARGE,6.7,0.22333333333333333,7.12,8,3.13,11.0,80.4,63.0
SKULLS STORAGE BOX SMALL,9.62,0.32066666666666666,5.8,7,4.49,11.0,115.44,76.0
SKULLS TAPE,60.0,2.0,92.91,104,28.0,132.0,720.0,190.0
SKULLS WRITING SET ,41.38,1.3793333333333335,38.16,43,19.31,62.0,496.56000000000006,158.0
SLATE TILE NATURAL HANGING,109.85,3.6616666666666666,74.85,84,51.26,135.0,1318.1999999999998,257.0
SLEEPING CAT ERASERS,353.69,11.789666666666667,199.64,224,165.06,389.0,4244.28,461.0
SMALL APOTHECARY MEASURING JAR ,11.57,0.38566666666666666,6.02,7,5.4,12.0,138.84,83.0
SMALL BLUE PROVENCAL CERAMIC BALL,10.17,0.339,9.47,11,4.75,16.0,122.03999999999999,78.0
SMALL BONNE JAM JAR  T-LIGHT HOLDER,59.43,1.981,36.73,41,27.73,69.0,713.16,189.0
SMALL CAMPHOR WOOD FIELD  MUSHROOM,7.75,0.25833333333333336,5.86,7,3.62,11.0,93.0,68.0
SMALL CERAMIC TOP STORAGE JAR ,708.25,23.608333333333334,750.81,844,330.52,1175.0,8499.0,652.0
SMALL CHINESE STYLE SCISSOR,1025.23,34.17433333333334,1185.14,1332,478.44,1810.0,12302.76,784.0
SMALL CHOCOLATES PINK BOWL,127.85,4.261666666666667,102.29,115,59.66,175.0,1534.1999999999998,277.0
SMALL CHUNKY GLASS ROMAN  BOWL,37.25,1.2416666666666667,62.56,70,17.38,87.0,447.0,149.0
SMALL DECO JEWELLERY STAND,32.71,1.0903333333333334,24.47,27,15.26,42.0,392.52,140.0
SMALL DOLLY MIX DESIGN ORANGE BOWL,345.46,11.515333333333333,234.67,264,161.21,425.0,4145.5199999999995,455.0
SMALL FOLDING SCISSOR(POINTED EDGE),262.91,8.763666666666667,270.34,304,122.69,427.0,3154.92,397.0
SMALL FOLKART STAR CHRISTMAS DEC,187.33,6.2443333333333335,162.79,183,87.42,270.0,2247.96,335.0
SMALL GLASS HEART TRINKET POT,282.31,9.410333333333334,71.52,80,131.74,212.0,3387.7200000000003,412.0
SMALL GLASS SUNDAE DISH CLEAR,54.0,1.8,65.11,73,25.2,98.0,648.0,180.0
SMALL HAMMERED SILVER CANDLEPOT ,29.83,0.9943333333333333,21.25,24,13.92,38.0,357.96,134.0
SMALL HANGING GLASS+ZINC LANTERN,8.6,0.2866666666666667,4.34,5,4.01,9.0,103.19999999999999,72.0
SMALL HANGING IVORY/RED WOOD BIRD,171.85,5.7283333333333335,207.39,233,80.2,313.0,2062.2,321.0
SMALL HEART FLOWERS HOOK ,129.15,4.305000000000001,45.93,52,60.27,112.0,1549.8000000000002,278.0
SMALL HEART MEASURING SPOONS,183.46,6.115333333333334,96.5,108,85.61,194.0,2201.52,332.0
SMALL IVORY HEART WALL ORGANISER,113.56,3.7853333333333334,116.86,131,52.99,184.0,1362.72,261.0
SMALL JEWELLERY STAND,16.0,0.5333333333333333,,0,7.47,7.0,192.0,98.0
SMALL KITCHEN FLOWER POTS PLAQUE,2.11,0.07033333333333333,1.45,2,0.98,3.0,25.32,36.0
SMALL LICORICE DES PINK BOWL,78.4,2.6133333333333337,68.31,77,36.59,114.0,940.8000000000001,217.0
SMALL MARSHMALLOWS PINK BOWL,253.92,8.464,176.53,198,118.5,316.0,3047.04,390.0
SMALL MEDINA STAMPED METAL BOWL ,58.77,1.959,96.52,108,27.43,135.0,705.24,188.0
SMALL PARISIENNE HEART PHOTO FRAME ,114.5,3.816666666666667,81.84,92,53.43,145.0,1374.0,262.0
SMALL PARLOUR FRAME,42.0,1.4,,0,19.6,20.0,504.0,159.0
SMALL PARLOUR PICTURE FRAME,54.67,1.8223333333333334,36.83,41,25.51,67.0,656.04,181.0
SMALL PINK GLASS SUNDAE DISH,152.83,5.094333333333334,200.87,226,71.32,297.0,1833.96,303.0
SMALL PINK MAGIC CHRISTMAS TREE,103.0,3.433333333333333,100.13,113,48.07,161.0,1236.0,249.0
SMALL POLKADOT CHOCOLATE GIFT BAG ,76.67,2.5556666666666668,77.12,87,35.78,123.0,920.04,214.0
SMALL POP BOX FUNKY MONKEY,28.67,0.9556666666666668,18.91,21,13.38,34.0,344.04,131.0
"SMALL POP BOX,FUNKY MONKEY",15.5,0.5166666666666667,16.33,18,7.23,25.0,186.0,96.0
SMALL POPCORN HOLDER,1825.2,60.84,1951.66,2193,851.76,3045.0,21902.4,1046.0
SMALL PURPLE BABUSHKA NOTEBOOK ,121.31,4.043666666666667,116.06,130,56.61,187.0,1455.72,270.0
SMALL RED BABUSHKA NOTEBOOK ,138.62,4.620666666666667,151.91,171,64.69,236.0,1663.44,288.0
SMALL RED RETROSPOT MUG IN BOX ,67.23,2.241,132.84,149,31.37,180.0,806.76,201.0
SMALL RED RETROSPOT WINDMILL,247.83,8.261000000000001,226.56,255,115.65,371.0,2973.96,386.0
SMALL REGAL  SILVER CANDLEPOT ,30.3,1.01,59.83,67,14.14,81.0,363.6,135.0
SMALL ROUND CUT GLASS CANDLESTICK,14.33,0.4776666666666667,15.08,17,6.69,24.0,171.96,93.0
SMALL SILVER FLOWER CANDLE POT,23.58,0.7859999999999999,20.76,23,11.0,34.0,282.96,119.0
SMALL SILVER TRELLIS CANDLEPOT,18.83,0.6276666666666666,11.33,13,8.79,22.0,225.95999999999998,106.0
SMALL SINGLE FLAME CANDLE HOLDER,8.25,0.275,6.65,7,3.85,11.0,99.0,70.0
SMALL SKULL WINDMILL,39.73,1.3243333333333331,40.05,45,18.54,64.0,476.76,154.0
SMALL SQUARE CUT GLASS CANDLESTICK,10.0,0.3333333333333333,5.88,7,4.67,12.0,120.0,77.0
SMALL STRIPES CHOCOLATE GIFT BAG ,96.11,3.2036666666666664,117.0,131,44.85,176.0,1153.32,240.0
SMALL TALL CAMPHOR WOOD TOADSTOOL,11.73,0.391,8.16,9,5.47,14.0,140.76,84.0
SMALL WHITE HEART OF WICKER,611.86,20.395333333333333,307.74,346,285.53,632.0,7342.32,606.0
SMALL WHITE RETROSPOT MUG IN BOX ,59.25,1.975,142.13,160,27.65,188.0,711.0,189.0
SMALL WHITE/PINK ROSE ART FLOWER,18.83,0.6276666666666666,14.09,16,8.79,25.0,225.95999999999998,106.0
SMALL YELLOW BABUSHKA NOTEBOOK ,70.62,2.354,61.46,69,32.96,102.0,847.44,206.0
SMALL ZINC HEART WALL ORGANISER,170.89,5.696333333333333,195.44,220,79.75,300.0,2050.68,320.0
SMALL ZINC/GLASS CANDLEHOLDER,9.8,0.3266666666666667,9.23,10,4.57,15.0,117.60000000000001,77.0
SMALLFOLKART BAUBLE CHRISTMAS DEC,279.0,9.3,123.04,138,130.2,268.0,3348.0,409.0
SMOKEY GREY COLOUR D.O.F. GLASS,73.88,2.4626666666666663,81.71,92,34.48,126.0,886.56,211.0
SMOKEY GREY COLOUR GLASS,50.0,1.6666666666666667,49.48,56,23.33,79.0,600.0,173.0
SNACK TRAY HAPPY FOREST  ,55.5,1.85,20.51,23,25.9,49.0,666.0,182.0
SNACK TRAY I LOVE LONDON,50.33,1.6776666666666666,64.13,72,23.49,95.0,603.96,174.0
SNACK TRAY PAISLEY PARK,82.0,2.7333333333333334,76.37,86,38.27,124.0,984.0,222.0
SNACK TRAY RED GINGHAM,28.0,0.9333333333333333,14.14,16,13.07,29.0,336.0,130.0
SNACK TRAY RED VINTAGE DOILY,92.5,3.0833333333333335,74.25,83,43.17,126.0,1110.0,236.0
SNOWFLAKE PORTABLE TABLE LIGHT ,52.43,1.7476666666666667,59.82,67,24.47,91.0,629.16,177.0
SNOWSTORM PHOTO FRAME FRIDGE MAGNET,52.45,1.7483333333333335,37.57,42,24.48,66.0,629.4000000000001,177.0
SOAP DISH BROCANTE,53.31,1.7770000000000001,43.23,49,24.88,74.0,639.72,179.0
SOFT PINK ROSE TOWEL ,4.62,0.154,3.7,4,2.16,6.0,55.44,53.0
SOLDIERS EGG CUP ,735.08,24.502666666666666,315.34,354,343.04,697.0,8820.960000000001,664.0
SOMBRERO ,338.62,11.287333333333333,401.17,451,158.02,609.0,4063.44,451.0
SPACE BOY CHILDRENS CUP,130.0,4.333333333333333,,0,60.67,61.0,1560.0,279.0
SPACE CADET BLACK,6.67,0.22233333333333333,4.55,5,3.11,8.0,80.03999999999999,63.0
SPACE CADET RED,15.12,0.504,10.36,12,7.06,19.0,181.44,95.0
SPACE CADET WHITE,10.83,0.361,9.47,11,5.05,16.0,129.96,81.0
SPACE FROG,11.11,0.3703333333333333,10.74,12,5.18,17.0,133.32,82.0
SPACE OWL,17.88,0.596,13.02,15,8.34,23.0,214.56,104.0
SPACEBOY BEAKER,428.5,14.283333333333333,358.26,403,199.97,603.0,5142.0,507.0
SPACEBOY BIRTHDAY CARD,604.46,20.148666666666667,168.19,189,282.08,471.0,7253.52,602.0
SPACEBOY CHILDRENS BOWL,338.14,11.271333333333333,107.29,121,157.8,279.0,4057.68,450.0
SPACEBOY CHILDRENS CUP,278.86,9.295333333333334,113.43,127,130.13,257.0,3346.32,409.0
SPACEBOY CHILDRENS EGG CUP,86.0,2.8666666666666667,49.8,56,40.13,96.0,1032.0,227.0
SPACEBOY GIFT WRAP,500.15,16.671666666666667,272.02,306,233.4,539.0,6001.799999999999,548.0
SPACEBOY LUNCH BOX ,1070.69,35.68966666666667,453.33,509,499.66,1009.0,12848.28,802.0
SPACEBOY MINI BACKPACK,259.25,8.641666666666667,159.16,179,120.98,300.0,3111.0,394.0
SPACEBOY MINI RUCKSACK,6.5,0.21666666666666667,3.54,4,3.03,7.0,78.0,62.0
